path	phase	last_line
res://reports/pkg_0193/visual_final/s10_100_022_line.png	line	Marta: My wtedy zamieszkałyśmy razem.
res://reports/pkg_0193/visual_final/s10_100_023_line.png	line	Lena: Pamiętam mokry rękaw. Trzymałam go, kiedy odjeżdżałaś.
res://reports/pkg_0193/visual_final/s10_100_024_rest.png	rest	Lena: Pamiętam mokry rękaw. Trzymałam go, kiedy odjeżdżałaś.
res://reports/pkg_0193/visual_final/s10_100_025_line.png	line	Marta: Telefon zostaje przy mnie. Chcę zadzwonić po lekarza.
res://reports/pkg_0193/visual_final/s10_100_026_line.png	line	Lena: Najpierw sprawdzę zapis pracy. Tam musi być mój odczyt.
res://reports/pkg_0193/visual_final/s10_100_027_line.png	line	Marta: W UCP. Tam pracujesz.
res://reports/pkg_0193/visual_final/s10_100_028_line.png	line	Lena: Nie pracuję w UCP.
res://reports/pkg_0193/visual_final/s10_100_029_line.png	line	Marta: Możesz sprawdzić. Ale nie dotykaj mnie tak, jak ona.
res://reports/pkg_0193/visual_final/s10_100_030_line.png	line	Lena: Dobrze. Zostawię ci numer.
res://reports/pkg_0193/visual_final/s10_100_031_rest.png	rest	Lena: Dobrze. Zostawię ci numer.
res://reports/pkg_0193/visual_final/s11_100_032_line.png	line	Lena: Przy ladzie leży czytnik kart. Wierzbicka czeka, aż podejdę.
res://reports/pkg_0193/visual_final/s11_100_033_rest.png	rest	Lena: Przy ladzie leży czytnik kart. Wierzbicka czeka, aż podejdę.
res://reports/pkg_0193/visual_final/s11_100_034_line.png	line	Wierzbicka: Karta ma obcy numer. Proszę położyć palec na czytniku.
res://reports/pkg_0193/visual_final/s11_100_035_line.png	line	Lena: A teraz?
res://reports/pkg_0193/visual_final/s11_100_036_line.png	line	Wierzbicka: Lena Wolska. Zespół UCP-4. Biometria zgodna.
res://reports/pkg_0193/visual_final/s11_100_037_line.png	line	Lena: Proszę pokazać historię wejść.
res://reports/pkg_0193/visual_final/s11_100_038_rest.png	rest	Lena: Proszę pokazać historię wejść.
res://reports/pkg_0193/visual_final/s11_100_039_line.png	line	REJESTR UCP: Lena Wolska: 186 dni aktywności. Wejścia, zmiany, podpisy odbioru.
res://reports/pkg_0193/visual_final/s11_100_040_line.png	line	Lena: Tu jest Jakub. Mój brat zginął dziewięć lat temu.
res://reports/pkg_0193/visual_final/s11_100_041_line.png	line	REJESTR SZPITALNY: Jakub Wolski: wypis po operacji, po dacie katastrofy Linii 4.
res://reports/pkg_0193/visual_final/s11_100_042_line.png	line	REJESTR SERWISOWY: Jakub Wolski: ciągłość zatrudnienia do dziś. Bieżąca zmiana: warsztat.
res://reports/pkg_0193/visual_final/s11_100_043_line.png	line	Lena: To dwa różne rejestry. Poproszę numer warsztatu.
res://reports/pkg_0193/visual_final/s11_100_044_rest.png	rest	Lena: To dwa różne rejestry. Poproszę numer warsztatu.
res://reports/pkg_0193/visual_final/s11_100_045_line.png	line	Wierzbicka: Wydam wyciąg. Czytnik proszę zostawić do sprawdzenia.
res://reports/pkg_0193/visual_final/s11_100_046_line.png	line	Lena: Zostaje ze mną. Potrzebuję godziny próby i numeru urządzenia.
res://reports/pkg_0193/visual_final/s11_100_047_line.png	line	WYCIĄG UCP: 20:40 — próba równoległa. Numer czytnika terenowego: brak w rejestrze.
res://reports/pkg_0193/visual_final/s11_100_048_line.png	line	Lena: Zabieram tylko tę stronę i kontakt do warsztatu.
res://reports/pkg_0193/visual_final/s11_100_049_rest.png	rest	Lena: Zabieram tylko tę stronę i kontakt do warsztatu.
res://reports/pkg_0193/visual_final/s12_100_050_line.png	line	Lena: Przy wejściu jest łącze. Za maszyną ktoś pracuje przy imadle.
res://reports/pkg_0193/visual_final/s12_100_051_rest.png	rest	Lena: Przy wejściu jest łącze. Za maszyną ktoś pracuje przy imadle.
res://reports/pkg_0193/visual_final/s12_100_052_line.png	line	Lena: Co było pod schodami u babci?
res://reports/pkg_0193/visual_final/s12_100_053_line.png	line	Jakub: Słoiki. I twój hełm z garnka. Dlaczego?
res://reports/pkg_0193/visual_final/s12_100_054_line.png	line	Lena: Co powiedziałeś mi w tunelu?
res://reports/pkg_0193/visual_final/s12_100_055_line.png	line	Jakub: W którym tunelu?
res://reports/pkg_0193/visual_final/s12_100_056_line.png	line	Lena: Przyjdę bliżej. Nie rozłączaj.
res://reports/pkg_0193/visual_final/s12_100_057_rest.png	rest	Lena: Przyjdę bliżej. Nie rozłączaj.
res://reports/pkg_0193/visual_final/s12_100_058_line.png	line	Jakub: Uważaj na przewód. Muszę oddać ten napęd przed końcem zmiany.
res://reports/pkg_0193/visual_final/s12_100_059_line.png	line	Lena: Jakub.
res://reports/pkg_0193/visual_final/s12_100_060_line.png	line	Jakub: Patrzę na ciebie.
res://reports/pkg_0193/visual_final/s12_100_061_line.png	line	Lena: Byłam na twoim pogrzebie.
res://reports/pkg_0193/visual_final/s12_100_062_line.png	line	Jakub: Ja jutro mam tu wrócić. Nie wiem, co mam ci powiedzieć.
res://reports/pkg_0193/visual_final/s12_100_063_rest.png	rest	Jakub: Ja jutro mam tu wrócić. Nie wiem, co mam ci powiedzieć.
res://reports/pkg_0193/visual_final/s12_100_064_line.png	line	Lena: Pokaż bliznę.
res://reports/pkg_0193/visual_final/s12_100_065_line.png	line	Jakub: Nie.
res://reports/pkg_0193/visual_final/s12_100_066_line.png	line	Lena: Muszę sprawdzić…
res://reports/pkg_0193/visual_final/s12_100_067_line.png	line	Jakub: Numer mogę sprawdzić. Daj czytnik.
res://reports/pkg_0193/visual_final/s12_100_068_line.png	line	Lena: Proszę.
res://reports/pkg_0193/visual_final/s12_100_069_line.png	line	Jakub: Tego numeru nie ma w naszej bazie.
res://reports/pkg_0193/visual_final/s12_100_070_line.png	line	Lena: Oddaj. Nie będę cię więcej prosić o bliznę.
res://reports/pkg_0193/visual_final/s12_100_071_rest.png	rest	Lena: Oddaj. Nie będę cię więcej prosić o bliznę.
res://reports/pkg_0193/visual_final/s13_100_072_line.png	line	Lena: Marta odsunęła filiżanki. Kładę torbę przy znanym stole.
res://reports/pkg_0193/visual_final/s13_100_073_rest.png	rest	Lena: Marta odsunęła filiżanki. Kładę torbę przy znanym stole.
res://reports/pkg_0193/visual_final/s13_100_074_line.png	line	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0193/visual_final/s13_100_075_rest.png	rest	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0193/visual_final/s13_100_076_line.png	line	Lena: Kładę zaświadczenie: Sadowa 7, mieszkanie 12. Czytnik przywiozłam ze sobą.
res://reports/pkg_0193/visual_final/s13_100_077_line.png	line	Lena: Nie mam zabezpieczonej surowej próbki. Mam dokument i własny czytnik.
res://reports/pkg_0193/visual_final/s13_100_078_line.png	line	Marta: Mój adres to Sadowa 7, mieszkanie 14. Kurtka schła tutaj.
res://reports/pkg_0193/visual_final/s13_100_079_rest.png	rest	Marta: Mój adres to Sadowa 7, mieszkanie 14. Kurtka schła tutaj.
res://reports/pkg_0193/visual_final/s13_100_080_line.png	line	Lena: Wyciąg UCP: 186 dni. Obok zapis szpitala i praca Jakuba po katastrofie.
res://reports/pkg_0193/visual_final/s13_100_081_rest.png	rest	Lena: Wyciąg UCP: 186 dni. Obok zapis szpitala i praca Jakuba po katastrofie.
res://reports/pkg_0193/visual_final/s13_100_082_vignette.png	vignette	Lena: Wyciąg UCP: 186 dni. Obok zapis szpitala i praca Jakuba po katastrofie.
res://reports/pkg_0193/visual_final/s13_100_083_line.png	line	Lena: Czytnik jest mój. Wasze zapisy i wspomnienia do niego nie pasują. Jakub żyje.
res://reports/pkg_0193/visual_final/s13_100_084_line.png	line	Lena: To nie jest mój świat.
res://reports/pkg_0193/visual_final/s13_100_085_line.png	line	Marta: Więc gdzie jest ona?
res://reports/pkg_0193/visual_final/s13_100_086_line.png	line	Lena: Nie wiem.
res://reports/pkg_0193/visual_final/s13_100_087_line.png	line	Marta: Zostawiła po sobie tę próbę.
res://reports/pkg_0193/visual_final/s13_100_088_line.png	line	Lena: Sprawdzę ją. Najpierw muszę ją odnaleźć.
res://reports/pkg_0193/visual_final/s13_100_089_rest.png	rest	Lena: Sprawdzę ją. Najpierw muszę ją odnaleźć.
res://reports/pkg_0193/visual_final/s13_100_090_line.png	line	Lena: Marta odsunęła filiżanki. Kładę torbę przy znanym stole.
res://reports/pkg_0193/visual_final/s13_100_091_rest.png	rest	Lena: Marta odsunęła filiżanki. Kładę torbę przy znanym stole.
res://reports/pkg_0193/visual_final/s13_100_092_line.png	line	Lena: Czytnik jest mój. Wasze zapisy i wspomnienia do niego nie pasują. Jakub żyje.
res://reports/pkg_0193/visual_final/s13_100_093_line.png	line	Lena: To nie jest mój świat.
res://reports/pkg_0193/visual_final/s13_100_094_line.png	line	Marta: Więc gdzie jest ona?
res://reports/pkg_0193/visual_final/s13_100_095_line.png	line	Lena: Nie wiem.
res://reports/pkg_0193/visual_final/s13_100_096_line.png	line	Marta: Zostawiła po sobie tę próbę.
res://reports/pkg_0193/visual_final/s13_100_097_line.png	line	Lena: Sprawdzę ją. Najpierw muszę ją odnaleźć.
res://reports/pkg_0193/visual_final/s13_100_098_rest.png	rest	Lena: Sprawdzę ją. Najpierw muszę ją odnaleźć.
res://reports/pkg_0193/visual_final/s09_100_099_line.png	line	Lena: Cudzy salon. Dwie filiżanki są jeszcze ciepłe.
res://reports/pkg_0193/visual_final/s09_100_100_rest.png	rest	Lena: Cudzy salon. Dwie filiżanki są jeszcze ciepłe.
res://reports/pkg_0193/visual_final/s09_100_101_line.png	line	Lena: Dwa płaszcze. Moje robocze buty stoją obok pantofli Marty.
res://reports/pkg_0193/visual_final/s09_100_102_line.png	line	Lena: Na oparciu został jej sweter. Jeszcze pachnie mydłem.
res://reports/pkg_0193/visual_final/s09_100_103_rest.png	rest	Lena: Na oparciu został jej sweter. Jeszcze pachnie mydłem.
res://reports/pkg_0193/visual_final/s09_100_104_line.png	line	Lena: Marta obejmuje mnie od tyłu. Trzymam jej dłoń na swoim brzuchu.
res://reports/pkg_0193/visual_final/s09_100_105_line.png	line	Lena: Ma mokre włosy przyklejone do policzka. Nie pamiętam tego zdjęcia.
res://reports/pkg_0193/visual_final/s09_100_106_rest.png	rest	Lena: Ma mokre włosy przyklejone do policzka. Nie pamiętam tego zdjęcia.
res://reports/pkg_0193/visual_final/s09_100_107_line.png	line	Lena: Klamka jest ciepła.
res://reports/pkg_0193/visual_final/s09_100_108_line.png	line	Lena: Nie. Zapytam Martę.
res://reports/pkg_0193/visual_final/s09_100_109_rest.png	rest	Lena: Nie. Zapytam Martę.
res://reports/pkg_0193/visual_final/s10_100_110_line.png	line	Lena: Marta wyciera blat. Nie odwraca się od razu.
res://reports/pkg_0193/visual_final/s10_100_111_rest.png	rest	Lena: Marta wyciera blat. Nie odwraca się od razu.
res://reports/pkg_0193/visual_final/s10_100_112_line.png	line	Marta: Podaj mi ten kubek. Nie ten, z uchem.
res://reports/pkg_0193/visual_final/s10_100_113_line.png	line	Lena: Zawsze brałaś biały.
res://reports/pkg_0193/visual_final/s10_100_114_line.png	line	Marta: Biały jest twój.
res://reports/pkg_0193/visual_final/s10_100_115_line.png	line	Lena: Postawię oba tutaj.
res://reports/pkg_0193/visual_final/s10_100_116_rest.png	rest	Lena: Postawię oba tutaj.
res://reports/pkg_0193/visual_final/s10_100_117_line.png	line	Marta: Po deszczu wróciłyśmy tutaj. Kurtkę zostawiłaś na kaloryferze.
res://reports/pkg_0193/visual_final/s10_100_118_line.png	line	Lena: Oddałaś mi ją na parkingu.
res://reports/pkg_0193/visual_final/s10_100_119_line.png	line	Marta: Potem wróciłyśmy razem.
res://reports/pkg_0193/visual_final/s10_100_120_line.png	line	Lena: Pokłóciłyśmy się. Potem już nie pracowałyśmy razem.
res://reports/pkg_0193/visual_final/s10_100_121_line.png	line	Marta: My wtedy zamieszkałyśmy razem.
res://reports/pkg_0193/visual_final/s10_100_122_line.png	line	Lena: Pamiętam mokry rękaw. Trzymałam go, kiedy odjeżdżałaś.
res://reports/pkg_0193/visual_final/s10_100_123_rest.png	rest	Lena: Pamiętam mokry rękaw. Trzymałam go, kiedy odjeżdżałaś.
res://reports/pkg_0193/visual_final/s10_100_124_line.png	line	Marta: Telefon zostaje przy mnie. Chcę zadzwonić po lekarza.
res://reports/pkg_0193/visual_final/s10_100_125_line.png	line	Lena: Najpierw sprawdzę zapis pracy. Tam musi być mój odczyt.
res://reports/pkg_0193/visual_final/s10_100_126_line.png	line	Marta: W UCP. Tam pracujesz.
res://reports/pkg_0193/visual_final/s10_100_127_line.png	line	Lena: Nie pracuję w UCP.
res://reports/pkg_0193/visual_final/s10_100_128_line.png	line	Marta: Możesz sprawdzić. Ale nie dotykaj mnie tak, jak ona.
res://reports/pkg_0193/visual_final/s10_100_129_line.png	line	Lena: Dobrze. Zostawię ci numer.
res://reports/pkg_0193/visual_final/s10_100_130_rest.png	rest	Lena: Dobrze. Zostawię ci numer.
res://reports/pkg_0193/visual_final/s11_100_131_line.png	line	Lena: Przy ladzie leży czytnik kart. Wierzbicka czeka, aż podejdę.
res://reports/pkg_0193/visual_final/s11_100_132_rest.png	rest	Lena: Przy ladzie leży czytnik kart. Wierzbicka czeka, aż podejdę.
res://reports/pkg_0193/visual_final/s11_100_133_line.png	line	Wierzbicka: Karta ma obcy numer. Proszę położyć palec na czytniku.
res://reports/pkg_0193/visual_final/s11_100_134_line.png	line	Lena: A teraz?
res://reports/pkg_0193/visual_final/s11_100_135_line.png	line	Wierzbicka: Lena Wolska. Zespół UCP-4. Biometria zgodna.
res://reports/pkg_0193/visual_final/s11_100_136_line.png	line	Lena: Proszę pokazać historię wejść.
res://reports/pkg_0193/visual_final/s11_100_137_rest.png	rest	Lena: Proszę pokazać historię wejść.
res://reports/pkg_0193/visual_final/s11_100_138_line.png	line	REJESTR UCP: Lena Wolska: 186 dni aktywności. Wejścia, zmiany, podpisy odbioru.
res://reports/pkg_0193/visual_final/s11_100_139_line.png	line	Lena: Tu jest Jakub. Mój brat zginął dziewięć lat temu.
res://reports/pkg_0193/visual_final/s11_100_140_line.png	line	REJESTR SZPITALNY: Jakub Wolski: wypis po operacji, po dacie katastrofy Linii 4.
res://reports/pkg_0193/visual_final/s11_100_141_line.png	line	REJESTR SERWISOWY: Jakub Wolski: ciągłość zatrudnienia do dziś. Bieżąca zmiana: warsztat.
res://reports/pkg_0193/visual_final/s11_100_142_line.png	line	Lena: To dwa różne rejestry. Poproszę numer warsztatu.
res://reports/pkg_0193/visual_final/s11_100_143_rest.png	rest	Lena: To dwa różne rejestry. Poproszę numer warsztatu.
res://reports/pkg_0193/visual_final/s11_100_144_line.png	line	Wierzbicka: Wydam wyciąg. Czytnik proszę zostawić do sprawdzenia.
res://reports/pkg_0193/visual_final/s11_100_145_line.png	line	Lena: Zostaje ze mną. Potrzebuję godziny próby i numeru urządzenia.
res://reports/pkg_0193/visual_final/s11_100_146_line.png	line	WYCIĄG UCP: 20:40 — próba równoległa. Numer czytnika terenowego: brak w rejestrze.
res://reports/pkg_0193/visual_final/s11_100_147_line.png	line	Lena: Zabieram tylko tę stronę i kontakt do warsztatu.
res://reports/pkg_0193/visual_final/s11_100_148_rest.png	rest	Lena: Zabieram tylko tę stronę i kontakt do warsztatu.
res://reports/pkg_0193/visual_final/s12_100_149_line.png	line	Lena: Przy wejściu jest łącze. Za maszyną ktoś pracuje przy imadle.
res://reports/pkg_0193/visual_final/s12_100_150_rest.png	rest	Lena: Przy wejściu jest łącze. Za maszyną ktoś pracuje przy imadle.
res://reports/pkg_0193/visual_final/s12_100_151_line.png	line	Lena: Co było pod schodami u babci?
res://reports/pkg_0193/visual_final/s12_100_152_line.png	line	Jakub: Słoiki. I twój hełm z garnka. Dlaczego?
res://reports/pkg_0193/visual_final/s12_100_153_line.png	line	Lena: Co powiedziałeś mi w tunelu?
res://reports/pkg_0193/visual_final/s12_100_154_line.png	line	Jakub: W którym tunelu?
res://reports/pkg_0193/visual_final/s12_100_155_line.png	line	Lena: Przyjdę bliżej. Nie rozłączaj.
res://reports/pkg_0193/visual_final/s12_100_156_rest.png	rest	Lena: Przyjdę bliżej. Nie rozłączaj.
res://reports/pkg_0193/visual_final/s12_100_157_line.png	line	Jakub: Uważaj na przewód. Muszę oddać ten napęd przed końcem zmiany.
res://reports/pkg_0193/visual_final/s12_100_158_line.png	line	Lena: Jakub.
res://reports/pkg_0193/visual_final/s12_100_159_line.png	line	Jakub: Patrzę na ciebie.
res://reports/pkg_0193/visual_final/s12_100_160_line.png	line	Lena: Byłam na twoim pogrzebie.
res://reports/pkg_0193/visual_final/s12_100_161_line.png	line	Jakub: Ja jutro mam tu wrócić. Nie wiem, co mam ci powiedzieć.
res://reports/pkg_0193/visual_final/s12_100_162_rest.png	rest	Jakub: Ja jutro mam tu wrócić. Nie wiem, co mam ci powiedzieć.
res://reports/pkg_0193/visual_final/s12_100_163_line.png	line	Lena: Pokaż bliznę.
res://reports/pkg_0193/visual_final/s12_100_164_line.png	line	Jakub: Nie.
res://reports/pkg_0193/visual_final/s12_100_165_line.png	line	Lena: Muszę sprawdzić…
res://reports/pkg_0193/visual_final/s12_100_166_line.png	line	Jakub: Numer mogę sprawdzić. Daj czytnik.
res://reports/pkg_0193/visual_final/s12_100_167_line.png	line	Lena: Proszę.
res://reports/pkg_0193/visual_final/s12_100_168_line.png	line	Jakub: Tego numeru nie ma w naszej bazie.
res://reports/pkg_0193/visual_final/s12_100_169_line.png	line	Lena: Oddaj. Nie będę cię więcej prosić o bliznę.
res://reports/pkg_0193/visual_final/s12_100_170_rest.png	rest	Lena: Oddaj. Nie będę cię więcej prosić o bliznę.
res://reports/pkg_0193/visual_final/s13_100_171_line.png	line	Lena: Marta odsunęła filiżanki. Kładę torbę przy znanym stole.
res://reports/pkg_0193/visual_final/s13_100_172_rest.png	rest	Lena: Marta odsunęła filiżanki. Kładę torbę przy znanym stole.
res://reports/pkg_0193/visual_final/s13_100_173_line.png	line	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0193/visual_final/s13_100_174_rest.png	rest	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0193/visual_final/s13_100_175_line.png	line	Lena: Kładę zaświadczenie: Sadowa 7, mieszkanie 12. Czytnik przywiozłam ze sobą.
res://reports/pkg_0193/visual_final/s13_100_176_line.png	line	Lena: Obok jest surowa próbka z powtórzonego pomiaru.
res://reports/pkg_0193/visual_final/s13_100_177_line.png	line	Marta: Mój adres to Sadowa 7, mieszkanie 14. Kurtka schła tutaj.
res://reports/pkg_0193/visual_final/s13_100_178_rest.png	rest	Marta: Mój adres to Sadowa 7, mieszkanie 14. Kurtka schła tutaj.
res://reports/pkg_0193/visual_final/s13_100_179_line.png	line	Lena: Wyciąg UCP: 186 dni. Obok zapis szpitala i praca Jakuba po katastrofie.
res://reports/pkg_0193/visual_final/s13_100_180_rest.png	rest	Lena: Wyciąg UCP: 186 dni. Obok zapis szpitala i praca Jakuba po katastrofie.
res://reports/pkg_0193/visual_final/s13_100_181_vignette.png	vignette	Lena: Wyciąg UCP: 186 dni. Obok zapis szpitala i praca Jakuba po katastrofie.
res://reports/pkg_0193/visual_final/s13_100_182_line.png	line	Lena: Czytnik jest mój. Wasze zapisy i wspomnienia do niego nie pasują. Jakub żyje.
res://reports/pkg_0193/visual_final/s13_100_183_line.png	line	Lena: To nie jest mój świat.
res://reports/pkg_0193/visual_final/s13_100_184_line.png	line	Marta: Więc gdzie jest ona?
res://reports/pkg_0193/visual_final/s13_100_185_line.png	line	Lena: Nie wiem.
res://reports/pkg_0193/visual_final/s13_100_186_line.png	line	Marta: Zostawiła po sobie tę próbę.
res://reports/pkg_0193/visual_final/s13_100_187_line.png	line	Lena: Sprawdzę ją. Najpierw muszę ją odnaleźć.
res://reports/pkg_0193/visual_final/s13_100_188_rest.png	rest	Lena: Sprawdzę ją. Najpierw muszę ją odnaleźć.
res://reports/pkg_0193/visual_final/s13_100_189_line.png	line	Lena: Marta odsunęła filiżanki. Kładę torbę przy znanym stole.
res://reports/pkg_0193/visual_final/s13_100_190_rest.png	rest	Lena: Marta odsunęła filiżanki. Kładę torbę przy znanym stole.
res://reports/pkg_0193/visual_final/s13_100_191_line.png	line	Lena: Czytnik jest mój. Wasze zapisy i wspomnienia do niego nie pasują. Jakub żyje.
res://reports/pkg_0193/visual_final/s13_100_192_line.png	line	Lena: To nie jest mój świat.
res://reports/pkg_0193/visual_final/s13_100_193_line.png	line	Marta: Więc gdzie jest ona?
res://reports/pkg_0193/visual_final/s13_100_194_line.png	line	Lena: Nie wiem.
res://reports/pkg_0193/visual_final/s13_100_195_line.png	line	Marta: Zostawiła po sobie tę próbę.
res://reports/pkg_0193/visual_final/s13_100_196_line.png	line	Lena: Sprawdzę ją. Najpierw muszę ją odnaleźć.
res://reports/pkg_0193/visual_final/s13_100_197_rest.png	rest	Lena: Sprawdzę ją. Najpierw muszę ją odnaleźć.
res://reports/pkg_0193/visual_final/s13_100_198_line.png	line	Lena: Marta odsunęła filiżanki. Kładę torbę przy znanym stole.
res://reports/pkg_0193/visual_final/s13_100_199_rest.png	rest	Lena: Marta odsunęła filiżanki. Kładę torbę przy znanym stole.
res://reports/pkg_0193/visual_final/s13_100_200_line.png	line	Lena: Nie przyniosłam pełnego wyciągu UCP. Tego miejsca nie wypełnię domysłem.
res://reports/pkg_0193/visual_final/s13_100_201_rest.png	rest	Lena: Nie przyniosłam pełnego wyciągu UCP. Tego miejsca nie wypełnię domysłem.
res://reports/pkg_0193/visual_final/s13_100_202_line.png	line	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0193/visual_final/s13_100_203_rest.png	rest	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0193/visual_final/s10_85_204_line.png	line	Lena: Marta wyciera blat. Nie odwraca się od razu.
res://reports/pkg_0193/visual_final/s10_85_205_rest.png	rest	Lena: Marta wyciera blat. Nie odwraca się od razu.
res://reports/pkg_0193/visual_final/s10_85_206_line.png	line	Marta: Podaj mi ten kubek. Nie ten, z uchem.
res://reports/pkg_0193/visual_final/s10_85_207_line.png	line	Lena: Zawsze brałaś biały.
res://reports/pkg_0193/visual_final/s10_85_208_line.png	line	Marta: Biały jest twój.
res://reports/pkg_0193/visual_final/s10_85_209_line.png	line	Lena: Postawię oba tutaj.
res://reports/pkg_0193/visual_final/s10_85_210_rest.png	rest	Lena: Postawię oba tutaj.
res://reports/pkg_0193/visual_final/s10_85_211_line.png	line	Marta: Po deszczu wróciłyśmy tutaj. Kurtkę zostawiłaś na kaloryferze.
res://reports/pkg_0193/visual_final/s10_85_212_line.png	line	Lena: Oddałaś mi ją na parkingu.
res://reports/pkg_0193/visual_final/s10_85_213_line.png	line	Marta: Potem wróciłyśmy razem.
res://reports/pkg_0193/visual_final/s10_85_214_line.png	line	Lena: Pokłóciłyśmy się. Potem już nie pracowałyśmy razem.
res://reports/pkg_0193/visual_final/s10_85_215_line.png	line	Marta: My wtedy zamieszkałyśmy razem.
res://reports/pkg_0193/visual_final/s10_85_216_line.png	line	Lena: Pamiętam mokry rękaw. Trzymałam go, kiedy odjeżdżałaś.
res://reports/pkg_0193/visual_final/s10_85_217_rest.png	rest	Lena: Pamiętam mokry rękaw. Trzymałam go, kiedy odjeżdżałaś.
res://reports/pkg_0193/visual_final/s10_85_218_line.png	line	Marta: Telefon zostaje przy mnie. Chcę zadzwonić po lekarza.
res://reports/pkg_0193/visual_final/s10_85_219_line.png	line	Lena: Najpierw sprawdzę zapis pracy. Tam musi być mój odczyt.
res://reports/pkg_0193/visual_final/s10_85_220_line.png	line	Marta: W UCP. Tam pracujesz.
res://reports/pkg_0193/visual_final/s10_85_221_line.png	line	Lena: Nie pracuję w UCP.
res://reports/pkg_0193/visual_final/s10_85_222_line.png	line	Marta: Możesz sprawdzić. Ale nie dotykaj mnie tak, jak ona.
res://reports/pkg_0193/visual_final/s10_85_223_line.png	line	Lena: Dobrze. Zostawię ci numer.
res://reports/pkg_0193/visual_final/s10_85_224_rest.png	rest	Lena: Dobrze. Zostawię ci numer.
res://reports/pkg_0193/visual_final/s10_100_225_line.png	line	Lena: Marta wyciera blat. Nie odwraca się od razu.
res://reports/pkg_0193/visual_final/s10_100_226_rest.png	rest	Lena: Marta wyciera blat. Nie odwraca się od razu.
res://reports/pkg_0193/visual_final/s10_100_227_line.png	line	Marta: Podaj mi ten kubek. Nie ten, z uchem.
res://reports/pkg_0193/visual_final/s10_100_228_line.png	line	Lena: Zawsze brałaś biały.
res://reports/pkg_0193/visual_final/s10_100_229_line.png	line	Marta: Biały jest twój.
res://reports/pkg_0193/visual_final/s10_100_230_line.png	line	Lena: Postawię oba tutaj.
res://reports/pkg_0193/visual_final/s10_100_231_rest.png	rest	Lena: Postawię oba tutaj.
res://reports/pkg_0193/visual_final/s10_100_232_line.png	line	Marta: Po deszczu wróciłyśmy tutaj. Kurtkę zostawiłaś na kaloryferze.
